1664;Пономаревка,Пономаревки,Пономаревке,Пономаревку,Пономаревкой,Пономаревке;Пономаревка
1665;Поныри,Понырей,Понырям,Поныри,Понырями,Понырях;Поныри
1666;Порецкое,Порецкого,Порецкому,Порецкое,Порецким,Порецком;Порецкое
1667;Поронайск,Поронайска,Поронайску,Поронайск,Поронайском,Поронайске;Поронайск
1668;Порхов,Порхова,Порхову,Порхов,Порховом,Порхове;Порхов
1669;Поспелиха,Поспелихи,Поспелихе,Поспелиху,Поспелихой,Поспелихе;Поспелиха
1670;Похвистнево,Похвистнева,Похвистневу,Похвистнево,Похвистневом,Похвистневе;Похвистнево
1671;Почеп,Почепа,Почепу,Почеп,Почепом,Почепе;Почеп
1672;Починки,Починки,Починки,Починки,Починки,Починки;Починки
1673;Починок,Починка,Починку,Починок,Починком,Починке;Починок
1674;Пошехонье-Володарск,Пошехонья-Володарска,Пошехонью-Володарску,Пошехонье-Володарск,Пошехоньем-Володарском,Пошехонье-Володарске;Пошехонье-Володарск
1675;Поярково,Пояркова,Пояркову,Поярково,Поярковом,Пояркове;Поярково
1676;Правдинск,Правдинска,Правдинску,Правдинск,Правдинском,Правдинске;Правдинск
1677;Правдинский,Правдинского,Правдинскому,Правдинского,Правдинским,Правдинском;Правдинский
1678;Преградная,Преградной,Преградной,Преградную,Преградной,Преградной;Преградная
1679;Приаргунск,Приаргунска,Приаргунску,Приаргунск,Приаргунском,Приаргунске;Приаргунск
1680;Привокзальный,Привокзального,Привокзальному,Привокзальный,Привокзальным,Привокзальном;Привокзальный
1681;Приволжск,Приволжска,Приволжску,Приволжск,Приволжском,Приволжске;Приволжск
1682;Приволжье,Приволжья,Приволжью,Приволжье,Приволжьем,Приволжье;Приволжье
1683;Приморско-Ахтарск,Приморско-Ахтарска,Приморско-Ахтарску,Приморско-Ахтарск,Приморско-Ахтарском,Приморско-Ахтарске;Приморско-Ахтарск
1684;Приобье,Приобья,Приобью,Приобье,Приобьем,Приобье;Приобье
1685;Приозерск,Приозерска,Приозерску,Приозерск,Приозерском,Приозерске;Приозерск
1686;Пристень,Пристеня,Пристеню,Пристеня,Пристенем,Пристене;Пристень
1687;Приютное,Приютного,Приютному,Приютное,Приютным,Приютном;Приютное
1688;Провидения,Провидении,Провидении,Провидения,Провиденией,Провидении;Провидения
1689;Прокопьевск,Прокопьевска,Прокопьевску,Прокопьевск,Прокопьевском,Прокопьевске;Прокопьевск
1690;Пролетарск,Пролетарска,Пролетарску,Пролетарск,Пролетарском,Пролетарске;Пролетарск
1691;Пролетарский,Пролетарского,Пролетарскому,Пролетарский,Пролетарским,Пролетарском;Пролетарский
1692;Промышленная,Промышленной,Промышленной,Промышленную,Промышленной,Промышленной;Промышленная
1693;Пронск,Пронска,Пронску,Пронск,Пронском,Пронске;Пронск
1694;Протвино,Протвина,Протвину,Протвино,Протвином,Протвине;Протвино
1695;Прохладный,Прохладного,Прохладному,Прохладный,Прохладным,Прохладном;Прохладный
1696;Пряжа,Пряжи,Пряже,Пряжу,Пряжей,Пряже;Пряжа
1697;Прямицыно,Прямицына,Прямицыну,Прямицыно,Прямицыном,Прямицыне;Прямицыно
1698;Псков,Пскова,Пскову,Псков,Псковом,Пскове;Псков
1699;Пугачев,Пугачева,Пугачеву,Пугачев,Пугачевом,Пугачеве;Пугачев
1700;Пудож,Пудожа,Пудожу,Пудож,Пудожем,Пудоже;Пудож
1701;Пуровск,Пуровска,Пуровску,Пуровск,Пуровском,Пуровске;Пуровск
1702;Пустошка,Пустошки,Пустошке,Пустошку,Пустошкой,Пустошке;Пустошка
1703;Путятино,Путятина,Путятину,Путятино,Путятином,Путятине;Путятино
1704;Пучеж,Пучежа,Пучежу,Пучеж,Пучежем,Пучеже;Пучеж
1705;Пушкин,Пушкина,Пушкину,Пушкин,Пушкином,Пушкине;Пушкин
1706;Пушкино,Пушкина,Пушкино,Пушкино,Пушкино,Пушкине;Пушкино
1707;Пущино,Пущина,Пущино,Пущино,Пущино,Пущине;Пущино
1708;Пыталово,Пыталова,Пыталову,Пыталово,Пыталовом,Пыталове;Пыталово
1709;Пыть-Ях,Пыти-Ях,Пыти-Ях,Пыть-Ях,Пытью-Ях,Пыти-Ях;Пыть-Ях
1710;Пышма,Пышмы,Пышме,Пышму,Пышмой,Пышме;Пышма
1711;Пятигорск,Пятигорска,Пятигорску,Пятигорск,Пятигорском,Пятигорске;Пятигорск
1712;Радищево,Радищева,Радищеву,Радищево,Радищевом,Радищеве;Радищево
1713;Радовицкий,Радовицкого,Радовицкому,Радовицкого,Радовицким,Радовицком;Радовицкий
1714;Радужный,Радужного,Радужному,Радужный,Радужным,Радужном;Радужный
1715;Раевский,Раевского,Раевскому,Раевского,Раевским,Раевском;Раевский
1716;Райчихинск,Райчихинска,Райчихинску,Райчихинск,Райчихинском,Райчихинске;Райчихинск
1717;Ракитное,Ракитного,Ракитному,Ракитное,Ракитным,Ракитном;Ракитное
1718;Раменское,Раменского,Раменскому,Раменское,Раменским,Раменском;Раменское
1719;Рамешки,Рамешек,Рамешкам,Рамешки,Рамешками,Рамешках;Рамешки
1720;Рамонь,Рамони,Рамони,Рамонь,Рамонью,Рамони;Рамонь
1721;Рассказово,Рассказова,Рассказову,Рассказово,Рассказовом,Рассказове;Рассказово
1722;Ребриха,Ребрихи,Ребрихе,Ребриху,Ребрихой,Ребрихе;Ребриха
1723;Ревда,Ревды,Ревде,Ревду,Ревдой,Ревде;Ревда
1724;Реж,Режа,Режу,Реж,Режем,Реже;Реж
1725;Репьевка,Репьевки,Репьевке,Репьевку,Репьевкой,Репьевке;Репьевка
1726;Реутов,Реутова,Реутову,Реутов,Реутовом,Реутове;Реутов
1727;Решетниково,Решетникова,Решетникову,Решетниково,Решетниковом,Решетникове;Решетниково
1728;Ржакса,Ржаксы,Ржаксе,Ржаксу,Ржаксой,Ржаксе;Ржакса
1729;Ржаница,Ржаницы,Ржанице,Ржаницу,Ржаницей,Ржанице;Ржаница
1730;Ржев,Ржева,Ржеву,Ржев,Ржевом,Ржеве;Ржев
1731;Ровеньки,Ровенек,Ровенькам,Ровеньки,Ровеньками,Ровеньках;Ровеньки
1732;Ровное,Ровного,Ровному,Ровное,Ровным,Ровном;Ровное
1733;Рогнедино,Рогнедина,Рогнедину,Рогнедино,Рогнедином,Рогнедине;Рогнедино
1734;Родино,Родина,Родину,Родино,Родином,Родине;Родино
1735;Родионово-Несветайская,Родионова-Несветайской,Родионову-Несветайской,Родионово-Несветайскую,Родионовом-Несветайской,Родионове-Несветайской;Родионово-Несветайская
1736;Родники,Родников,Родникам,Родники,Родниками,Родниках;Родники
1737;Романовка,Романовки,Романовке,Романовку,Романовкой,Романовке;Романовка
1738;Ромны,Ромен,Ромнам,Ромны,Ромнами,Ромнах;Ромны
1739;Ромоданово,Ромоданова,Ромоданову,Ромоданово,Ромодановом,Ромоданове;Ромоданово
1740;Рославль,Рославля,Рославлю,Рославль,Рославлем,Рославле;Рославль
1741;Россошь,Россоши,Россоши,Россошь,Россошью,Россоши;Россошь
1742;Ростов-на-Дону,Ростова-на-Дону,Ростову-на-Дону,Ростов-на-Дону,Ростовом-на-Дону,Ростове-на-Дону,Ростов,Ростова,Ростову,Ростов,Ростовом,Ростове;Ростов-на-Дону
1743;Рошаль,Рошаля,Рошалю,Рошаль,Рошалем,Рошале;Рошаль
1744;Ртищево,Ртищева,Ртищеву,Ртищево,Ртищевом,Ртищеве;Ртищево
1745;Рублево,Рублева,Рублево,Рублево,Рублево,Рублеве;Рублево
1746;Рубцовск,Рубцовска,Рубцовску,Рубцовск,Рубцовском,Рубцовске;Рубцовск
1747;Рудня,Рудни,Рудне,Рудню,Рудней,Рудне;Рудня
1748;Руза,Рузы,Рузе,Рузу,Рузой,Рузе;Руза
1749;Рузаевка,Рузаевки,Рузаевке,Рузаевку,Рузаевкой,Рузаевке;Рузаевка
1750;Русская Поляна,Русской Поляны,Русской Поляне,Русскую Поляну,Русской Поляной,Русской Поляне;Русская Поляна
1751;Русский Камешкир,Русского Камешкира,Русскому Камешкиру,Русский Камешкир,Русским Камешкиром,Русском Камешкире;Русский Камешкир
1752;Русский,Русского,Русскому,Русский,Русским,Русском;Русский
1753;Рутул,Рутула,Рутулу,Рутул,Рутулом,Рутуле;Рутул
1754;Рыбинск,Рыбинска,Рыбинску,Рыбинск,Рыбинском,Рыбинске;Рыбинск
1755;Рыбная Слобода,Рыбной Слободы,Рыбной Слободе,Рыбную Слободу,Рыбной Слободой,Рыбной Слободе;Рыбная Слобода
1756;Рыбное,Рыбного,Рыбному,Рыбное,Рыбным,Рыбном;Рыбное
1757;Рыльск,Рыльска,Рыльску,Рыльск,Рыльском,Рыльске;Рыльск
1758;Ряжск,Ряжска,Ряжску,Ряжск,Ряжском,Ряжске;Ряжск
1759;Рязань,Рязани,Рязани,Рязань,Рязанью,Рязани;Рязань
1760;Савино,Савина,Савину,Савино,Савином,Савине;Савино
1761;Сайхин,Сайхина,Сайхину,Сайхин,Сайхином,Сайхине;Сайхин
1762;Салават,Салавата,Салавату,Салават,Салаватом,Салавате;Салават
1763;Салехард,Салехарда,Салехарду,Салехард,Салехардом,Салехарде;Салехард
1764;Салтыковка,Салтыковки,Салтыковке,Салтыковку,Салтыковкой,Салтыковке;Салтыковка
1765;Сальск,Сальска,Сальску,Сальск,Сальском,Сальске;Сальск
1766;Самагалтай,Самагалтая,Самагалтаю,Самагалтай,Самагалтаем,Самагалтае;Самагалтай
1767;Самара,Самары,Самаре,Самару,Самарой,Самаре;Самара
1768;Самарга,Самарги,Самарге,Самаргу,Самаргой,Самарге;Самарга
1769;Самойловка,Самойловки,Самойловке,Самойловку,Самойловкой,Самойловке;Самойловка
1770;Сангар,Сангара,Сангару,Сангар,Сангаром,Сангаре;Сангар
1771;Сандово,Сандова,Сандову,Сандово,Сандовом,Сандове;Сандово
1772;Санкт-Петербург,Санкт-Петербурга,Санкт-Петербургу,Санкт-Петербург,Санкт-Петербургом,Санкт-Петербурге,Петербург,Петербурга,Петербургу,Петербургом,Петербурге,Ленинград,Ленинграда,Ленинграду,Ленинградом,Ленинграде,Питер,Питера,Питеру,Питер,Питером,Питере,СПб;Санкт-Петербург
1773;Санчурск,Санчурска,Санчурску,Санчурск,Санчурском,Санчурске;Санчурск
1774;Сапожок,Сапожка,Сапожку,Сапожок,Сапожком,Сапожке;Сапожок
1775;Саракташ,Саракташа,Саракташу,Саракташ,Саракташом,Саракташе;Саракташ
1776;Саранск,Саранска,Саранску,Саранск,Саранском,Саранске;Саранск
1777;Сарапул,Сарапула,Сарапулу,Сарапул,Сарапулом,Сарапуле;Сарапул
1778;Саратов,Саратова,Саратову,Саратов,Саратовом,Саратове;Саратов
1779;Саргатское,Саргатского,Саргатскому,Саргатское,Саргатским,Саргатском;Саргатское
1780;Сарманово,Сарманова,Сарманову,Сарманово,Сармановом,Сарманове;Сарманово
1781;Саров,Сарова,Сарову,Саров,Саровом,Сарове;Саров
1782;Сарыг-Сеп,Сарыга-Сепа,Сарыгу-Сепу,Сарыг-Сеп,Сарыгом-Сепом,Сарыге-Сепе;Сарыг-Сеп
1783;Саскылах,Саскылаха,Саскылаху,Саскылах,Саскылахом,Саскылахе;Саскылах
1784;Сасово,Сасова,Сасову,Сасово,Сасовом,Сасове;Сасово
1785;Сатка,Сатки,Сатке,Сатку,Саткой,Сатке;Сатка
1786;Сафакулево,Сафакулева,Сафакулеву,Сафакулево,Сафакулевом,Сафакулеве;Сафакулево
1787;Сафоново,Сафонова,Сафонову,Сафоново,Сафоновом,Сафонове;Сафоново
1788;Саяногорск,Саяногорска,Саяногорску,Саяногорск,Саяногорском,Саяногорске;Саяногорск
1789;Саянск,Саянска,Саянску,Саянск,Саянском,Саянске;Саянск
1790;Свердловск,Свердловска,Свердловску,Свердловск,Свердловском,Свердловске;Свердловск
1791;Светлогорск,Светлогорска,Светлогорску,Светлогорск,Светлогорском,Светлогорске;Светлогорск
1792;Светлоград,Светлограда,Светлограду,Светлоград,Светлоградом,Светлограде;Светлоград
1793;Светлый Яр,Светлого Яра,Светлому Яру,Светлый Яр,Светлым Яром,Светлом Яре;Светлый Яр
1794;Светлый,Светлого,Светлому,Светлый,Светлым,Светлом;Светлый
1795;Свеча,Свечи,Свече,Свечу,Свечой,Свече;Свеча
1796;Свободный,Свободного,Свободному,Свободного,Свободным,Свободном;Свободный
1797;Себеж,Себежа,Себежу,Себеж,Себежем,Себеже;Себеж
1798;Северное,Северного,Северному,Северное,Северным,Северном;Северное
1799;Северный,Северного,Северному,Северный,Северным,Северном;Северный
1800;Северо-Енисейский,Севера-Енисейского,Северо-Енисейскому,Северо-Енисейский,Северо-Енисейским,Севере-Енисейском;Северо-Енисейский
1801;Северо-Курильск,Северо-Курильска,Северо-Курильску,Северо-Курильск,Северо-Курильском,Северо-Курильске;Северо-Курильск
1802;Северобайкальск,Северобайкальска,Северобайкальску,Северобайкальск,Северобайкальском,Северобайкальске;Северобайкальск
1803;Северодвинск,Северодвинска,Северодвинску,Северодвинск,Северодвинском,Северодвинске;Северодвинск
1804;Североморск,Североморска,Североморску,Североморск,Североморском,Североморске;Североморск
1805;Североуральск,Североуральска,Североуральску,Североуральск,Североуральском,Североуральске;Североуральск
1806;Северск,Северска,Северску,Северск,Северском,Северске;Северск
1807;Северская,Северской,Северской,Северскую,Северской,Северской;Северская
1808;Севск,Севска,Севску,Севск,Севском,Севске;Севск
1809;Сегежа,Сегежи,Сегеже,Сегежу,Сегежей,Сегеже;Сегежа
1810;Седельниково,Седельникова,Седельникову,Седельниково,Седельниковом,Седельникове;Седельниково
1811;Сеймчан,Сеймчана,Сеймчану,Сеймчан,Сеймчаном,Сеймчане;Сеймчан
1812;Селенгинск,Селенгинска,Селенгинску,Селенгинск,Селенгинском,Селенгинске;Селенгинск
1813;Селижарово,Селижарова,Селижарову,Селижарово,Селижаровом,Селижарове;Селижарово
1814;Селты,Селты,Селты,Селты,Селты,Селты;Селты
1815;Семенов,Семенова,Семенову,Семенов,Семеновым,Семеновом;Семенов
1816;Семикаракорск,Семикаракорска,Семикаракорску,Семикаракорск,Семикаракорском,Семикаракорске;Семикаракорск
1817;Семилуки,Семилук,Семилукам,Семилуки,Семилуками,Семилуках;Семилуки
1818;Сенгилей,Сенгилея,Сенгилею,Сенгилея,Сенгилеем,Сенгилее;Сенгилей
1819;Серафимович,Серафимовича,Серафимовичу,Серафимович,Серафимовичем,Серафимовиче;Серафимович
1820;Сергач,Сергача,Сергачу,Сергач,Сергачом,Сергаче;Сергач
1821;Сергиев Посад,Сергиева Посада,Сергиеву Посаду,Сергиев Посад,Сергиевым Посадом,Сергиевом Посаде;Сергиев Посад
1822;Сердобск,Сердобска,Сердобску,Сердобск,Сердобском,Сердобске;Сердобск
1823;Сернур,Сернура,Сернуру,Сернур,Сернуром,Сернуре;Сернур
1824;Серов,Серова,Серову,Серов,Серовом,Серове;Серов
1825;Серпухов,Серпухова,Серпухову,Серпухов,Серпуховом,Серпухове;Серпухов
1826;Сертолово,Сертолово,Сертолово,Сертолово,Сертолово,Сертолово;Сертолово
1827;Серышево,Серышева,Серышеву,Серышево,Серышевом,Серышеве;Серышево
1828;Сестрорецк,Сестрорецка,Сестрорецку,Сестрорецк,Сестрорецком,Сестрорецке;Сестрорецк
1829;Сеченово,Сеченова,Сеченову,Сеченово,Сеченовом,Сеченове;Сеченово
1830;Сибай,Сибая,Сибаю,Сибай,Сибаем,Сибае;Сибай
1831;Сим,Сима,Симу,Сим,Симом,Симе;Сим
1832;Синегорье,Синегорья,Синегорью,Синегорье,Синегорьем,Синегорье;Синегорье
1833;Сковородино,Сковородина,Сковородину,Сковородино,Сковородином,Сковородине;Сковородино
1834;Скопин,Скопина,Скопину,Скопин,Скопином,Скопине;Скопин
1835;Славгород,Славгорода,Славгороду,Славгород,Славгородом,Славгороде;Славгород
1836;Славск,Славска,Славску,Славск,Славском,Славске;Славск
1837;Славянка,Славянки,Славянке,Славянку,Славянкой,Славянке;Славянка
1838;Славянск-на-Кубани,Славянска-на-Кубани,Славянску-на-Кубани,Славянск-на-Кубани,Славянском-на-Кубани,Славянске-на-Кубани;Славянск-на-Кубани
1839;Сладково,Сладкова,Сладкову,Сладково,Сладковом,Сладкове;Сладково
1840;Сланцы,Сланцев,Сланцам,Сланцы,Сланцами,Сланцах;Сланцы
1841;Слободской,Слободского,Слободскому,Слободского,Слободским,Слободском;Слободской
1842;Слюдянка,Слюдянки,Слюдянке,Слюдянку,Слюдянкой,Слюдянке;Слюдянка
1843;Смидович,Смидовича,Смидовичу,Смидович,Смидовичем,Смидовиче;Смидович
1844;Смирных,Смирных,Смирных,Смирных,Смирных,Смирных;Смирных
1845;Смоленск,Смоленска,Смоленску,Смоленск,Смоленском,Смоленске;Смоленск
1846;Смоленское,Смоленского,Смоленскому,Смоленское,Смоленским,Смоленском;Смоленское
1847;Снежинск,Снежинска,Снежинску,Снежинск,Снежинском,Снежинске;Снежинск
1848;Снежногорск,Снежногорска,Снежногорску,Снежногорск,Снежногорском,Снежногорске;Снежногорск
1849;Собинка,Собинки,Собинке,Собинку,Собинкой,Собинке;Собинка
1850;Советск,Советска,Советску,Советск,Советском,Советске;Советск
1851;Советская Гавань,Советской Гавани,Советской Гавани,Советскую Гавань,Советской Гаванью,Советской Гавани;Советская Гавань
1852;Советский,Советского,Советскому,Советский,Советским,Советском;Советский
1853;Советское,Советского,Советскому,Советское,Советским,Советском;Советское
1854;Сокол,Сокола,Соколу,Сокол,Соколом,Соколе;Сокол
1855;Сокольское,Сокольского,Сокольскому,Сокольское,Сокольским,Сокольском;Сокольское
1856;Солигалич,Солигалича,Солигаличу,Солигалич,Солигаличем,Солигаличе;Солигалич
1857;Соликамск,Соликамска,Соликамску,Соликамск,Соликамском,Соликамске;Соликамск
1858;Солнечногорск,Солнечногорска,Солнечногорску,Солнечногорск,Солнечногорском,Солнечногорске;Солнечногорск
1859;Солнечнодольск,Солнечнодольска,Солнечнодольску,Солнечнодольск,Солнечнодольском,Солнечнодольске;Солнечнодольск
1860;Солнцево,Солнцева,Солнцево,Солнцево,Солнцево,Солнцеве;Солнцево
1861;Солонешное,Солонешного,Солонешному,Солонешное,Солонешным,Солонешном;Солонешное
1862;Солтон,Солтона,Солтону,Солтон,Солтоном,Солтоне;Солтон
1863;Соль-Илецк,Соли-Илецк,Соли-Илецк,Соль-Илецк,Солью-Илецк,Соли-Илецк;Соль-Илецк
1864;Сольвычегодск,Сольвычегодска,Сольвычегодску,Сольвычегодск,Сольвычегодском,Сольвычегодске;Сольвычегодск
1865;Сольцы,Сольцов,Сольцам,Сольцы,Сольцами,Сольцах;Сольцы
1866;Сонково,Сонкова,Сонкову,Сонково,Сонковом,Сонкове;Сонково
1867;Сорочинск,Сорочинска,Сорочинску,Сорочинск,Сорочинском,Сорочинске;Сорочинск
1868;Сортавала,Сортавалы,Сортавале,Сортавалу,Сортавалой,Сортавале;Сортавала
1869;Сосково,Соскова,Соскову,Сосково,Сосковом,Соскове;Сосково
1870;Сосново-Озерское,Соснова-Озерского,Сосново-Озерскому,Сосново-Озерское,Сосново-Озерским,Соснове-Озерском;Сосново-Озерское
1871;Сосновоборск,Сосновоборска,Сосновоборску,Сосновоборск,Сосновоборском,Сосновоборске;Сосновоборск
1872;Сосновское,Сосновского,Сосновскому,Сосновское,Сосновским,Сосновском;Сосновское
1873;Сосновый Бор,Соснового Бора,Сосновому Бору,Сосновый Бор,Сосновым Бором,Сосновом Боре;Сосновый Бор
1874;Сосногорск,Сосногорска,Сосногорску,Сосногорск,Сосногорском,Сосногорске;Сосногорск
1875;Сосьва,Сосьвы,Сосьве,Сосьву,Сосьвой,Сосьве;Сосьва
1876;Софийск,Софийска,Софийску,Софийск,Софийском,Софийске;Софийск
1877;Софпорог,Софпорога,Софпорогу,Софпорог,Софпорогом,Софпороге;Софпорог
1878;Софрино,Софрино,Софрино,Софрино,Софрино,Софрино;Софрино
1879;Сочи,Сочи,Сочи,Сочи,Сочи,Сочи;Сочи
1880;Спас-Деменск,Спаса-Деменска,Спасу-Деменску,Спас-Деменск,Спасом-Деменском,Спасе-Деменске;Спас-Деменск
1881;Спас-Клепики,Спаса-Клепики,Спасу-Клепики,Спаса-Клепики,Спасом-Клепики,Спасе-Клепики;Спас-Клепики
1882;Спасск-Дальний,Спасска-Дальнего,Спасску-Дальнему,Спасск-Дальний,Спасском-Дальним,Спасске-Дальнем;Спасск-Дальний
1883;Спасск-Рязанский,Спасска-Рязанского,Спасску-Рязанскому,Спасск-Рязанский,Спасском-Рязанским,Спасске-Рязанском;Спасск-Рязанский
1884;Спасское,Спасского,Спасскому,Спасское,Спасским,Спасском;Спасское
1885;Спирово,Спирова,Спирову,Спирово,Спировом,Спирове;Спирово
1886;Среднеколымск,Среднеколымска,Среднеколымску,Среднеколымск,Среднеколымском,Среднеколымске;Среднеколымск
1887;Среднеуральск,Среднеуральска,Среднеуральску,Среднеуральск,Среднеуральском,Среднеуральске;Среднеуральск
1888;Средняя Ахтуба,Средней Ахтубы,Средней Ахтубе,Среднюю Ахтубу,Средней Ахтубой,Средней Ахтубе;Средняя Ахтуба
1889;Сретенск,Сретенска,Сретенску,Сретенск,Сретенском,Сретенске;Сретенск
1890;Ставрополь,Ставрополя,Ставрополю,Ставрополь,Ставрополем,Ставрополе;Ставрополь
1891;Сталинград,Сталинграда,Сталинграду,Сталинград,Сталинградом,Сталинграде;Сталинград
1892;Старая Кулатка,Старой Кулатки,Старой Кулатке,Старую Кулатку,Старой Кулаткой,Старой Кулатке;Старая Кулатка
1893;Старая Купавна,Старой Купавны,Старой Купавне,Старую Купавну,Старой Купавной,Старой Купавне;Старая Купавна
1894;Старая Майна,Старой Майны,Старой Майне,Старую Майну,Старой Майной,Старой Майне;Старая Майна
1895;Старая Полтавка,Старой Полтавки,Старой Полтавке,Старую Полтавку,Старой Полтавкой,Старой Полтавке;Старая Полтавка
1896;Старая Русса,Старой Руссы,Старой Руссе,Старую Руссу,Старой Руссой,Старой Руссе;Старая Русса
1897;Старбеево,Старбеева,Старбееву,Старбеево,Старбеевом,Старбееве;Старбеево
1898;Старица,Старицы,Старице,Старицу,Старицей,Старице;Старица
1899;Староаллейское,Староаллейского,Староаллейскому,Староаллейское,Староаллейским,Староаллейском;Староаллейское
1900;Старобалтачево,Старобалтачева,Старобалтачеву,Старобалтачево,Старобалтачевом,Старобалтачеве;Старобалтачево
1901;Стародуб,Стародуба,Стародубу,Стародуб,Стародубом,Стародубе;Стародуб
1902;Старое Дрожжаное,Старого Дрожжаного,Старому Дрожжаному,Старое Дрожжаное,Старым Дрожжаным,Старом Дрожжаном;Старое Дрожжаное
1903;Старое Шайгово,Старого Шайгова,Старому Шайгову,Старое Шайгово,Старым Шайговом,Старом Шайгове;Старое Шайгово
1904;Старожилово,Старожилова,Старожилову,Старожилово,Старожиловом,Старожилове;Старожилово
1905;Староминская,Староминской,Староминской,Староминскую,Староминской,Староминской;Староминская
1906;Старосубхангулово,Старосубхангулова,Старосубхангулову,Старосубхангулово,Старосубхангуловом,Старосубхангулове;Старосубхангулово
1907;Старощербиновская,Старощербиновской,Старощербиновской,Старощербиновскую,Старощербиновской,Старощербиновской;Старощербиновская
1908;Староюрьево,Староюрьева,Староюрьеву,Староюрьево,Староюрьевом,Староюрьеве;Староюрьево
1909;Старый Оскол,Старого Оскола,Старому Осколу,Старый Оскол,Старым Осколом,Старом Осколе;Старый Оскол
1910;Степное,Степного,Степному,Степное,Степным,Степном;Степное
1911;Стерлибашево,Стерлибашева,Стерлибашеву,Стерлибашево,Стерлибашевом,Стерлибашеве;Стерлибашево
1912;Стерлитамак,Стерлитамака,Стерлитамаку,Стерлитамак,Стерлитамаком,Стерлитамаке;Стерлитамак
1913;Стойба,Стойбы,Стойбе,Стойбу,Стойбой,Стойбе;Стойба
1914;Стрежевой,Стрежевого,Стрежевому,Стрежевой,Стрежевым,Стрежевом;Стрежевой
1915;Строитель,Строителя,Строителю,Строитель,Строителем,Строителе;Строитель
1916;Струнино,Струнино,Струнино,Струнино,Струнино,Струнино;Струнино
1917;Ступино,Ступина,Ступино,Ступино,Ступино,Ступине;Ступино
1918;Суворов,Суворова,Суворову,Суворов,Суворовом,Суворове;Суворов
1919;Суджа,Суджи,Судже,Суджу,Суджей,Судже;Суджа
1920;Судиславль,Судиславля,Судиславлю,Судиславль,Судиславлем,Судиславле;Судиславль
1921;Судогда,Судогды,Судогде,Судогду,Судогдой,Судогде;Судогда
1922;Суздаль,Суздаля,Суздалю,Суздаль,Суздалем,Суздале;Суздаль
1923;Суземка,Суземки,Суземке,Суземку,Суземкой,Суземке;Суземка
1924;Сузун,Сузуна,Сузуну,Сузун,Сузуном,Сузуне;Сузун
1925;Суксун,Суксуна,Суксуну,Суксун,Суксуном,Суксуне;Суксун
1926;Суна,Суны,Суне,Суну,Суной,Суне;Суна
1927;Сунтар,Сунтара,Сунтару,Сунтар,Сунтаром,Сунтаре;Сунтар
1928;Суоярви,Суоярви,Суоярви,Суоярви,Суоярви,Суоярви;Суоярви
1929;Сура,Суры,Суре,Суру,Сурой,Суре;Сура
1930;Сураж,Суража,Суражу,Сураж,Суражем,Сураже;Сураж
1931;Сургут,Сургута,Сургуту,Сургут,Сургутом,Сургуте;Сургут
1932;Суровикино,Суровикина,Суровикину,Суровикино,Суровикином,Суровикине;Суровикино
1933;Сурское,Сурского,Сурскому,Сурское,Сурским,Сурском;Сурское
1934;Сусанино,Сусанина,Сусанину,Сусанино,Сусанином,Сусанине;Сусанино
1935;Сусуман,Сусумана,Сусуману,Сусуман,Сусуманом,Сусумане;Сусуман
1936;Суть-Холь,Сути-Холь,Сути-Холь,Суть-Холь,Сутью-Холь,Сути-Холь;Суть-Холь
1937;Сухиничи,Сухиничей,Сухиничам,Сухиничи,Сухиничами,Сухиничах;Сухиничи
1938;Сухой Лог,Сухого Лога,Сухому Логу,Сухой Лог,Сухим Логом,Сухом Логе;Сухой Лог
1939;Сходня,Сходни,Сходне,Сходню,Сходней,Сходне;Сходня
1940;Сызрань,Сызрани,Сызрани,Сызрань,Сызранью,Сызрани;Сызрань
1941;Сыктывкар,Сыктывкара,Сыктывкару,Сыктывкар,Сыктывкаром,Сыктывкаре;Сыктывкар
1942;Сысерть,Сысерти,Сысерти,Сысерть,Сысертью,Сысерти;Сысерть
1943;Сычевка,Сычевки,Сычевке,Сычевку,Сычевкой,Сычевке;Сычевка
1944;Сюмси,Сюмси,Сюмси,Сюмси,Сюмси,Сюмси;Сюмси
1945;Сямжа,Сямжи,Сямже,Сямжу,Сямжей,Сямже;Сямжа
1946;Тавда,Тавды,Тавде,Тавду,Тавдой,Тавде;Тавда
1947;Таврическое,Таврического,Таврическому,Таврическое,Таврическим,Таврическом;Таврическое
1948;Таганрог,Таганрога,Таганрогу,Таганрог,Таганрогом,Таганроге;Таганрог
1949;Тазовский,Тазовского,Тазовскому,Тазовского,Тазовским,Тазовском;Тазовский
1950;Тайга,Тайги,Тайге,Тайгу,Тайгой,Тайге;Тайга
1951;Тайшет,Тайшета,Тайшету,Тайшет,Тайшетом,Тайшете;Тайшет
1952;Таксимо,Таксимо,Таксимо,Таксимо,Таксимо,Таксимо;Таксимо
1953;Талдом,Талдома,Талдому,Талдом,Талдомом,Талдоме;Талдом
1954;Талица,Талицы,Талице,Талицу,Талицей,Талице;Талица
1955;Таловая,Таловой,Таловой,Таловую,Таловой,Таловой;Таловая
1956;Тальменка,Тальменки,Тальменке,Тальменку,Тальменкой,Тальменке;Тальменка
1957;Тамала,Тамалы,Тамале,Тамалу,Тамалой,Тамале;Тамала
1958;Тамбов,Тамбова,Тамбову,Тамбов,Тамбовом,Тамбове;Тамбов
